iter	Passed	Remaining
1722	4086	657
1723	4088	654
1724	4091	652
1725	4093	649
1726	4095	647
1727	4098	645
1728	4100	642
1729	4102	640
1730	4105	637
1731	4107	635
1732	4109	633
1733	4111	630
1734	4114	628
1735	4117	626
1736	4120	623
1737	4122	621
1738	4124	619
1739	4127	616
1740	4129	614
1741	4131	611
1742	4133	609
1743	4135	607
1744	4138	604
1745	4140	602
1746	4142	599
1747	4144	597
1748	4147	595
1749	4149	592
1750	4151	590
1751	4153	587
1752	4155	585
1753	4157	583
1754	4159	580
1755	4162	578
1756	4165	576
1757	4167	573
1758	4169	571
1759	4171	568
1760	4174	566
1761	4176	564
1762	4178	561
1763	4180	559
1764	4183	556
1765	4185	554
1766	4187	552
1767	4189	549
1768	4191	547
1769	4194	545
1770	4196	542
1771	4199	540
1772	4202	538
1773	4204	535
1774	4207	533
1775	4210	531
1776	4212	528
1777	4215	526
1778	4218	524
1779	4220	521
1780	4223	519
1781	4225	516
1782	4228	514
1783	4230	512
1784	4232	509
1785	4236	507
1786	4238	505
1787	4240	502
1788	4243	500
1789	4245	498
1790	4248	495
1791	4250	493
1792	4252	490
1793	4254	488
1794	4257	486
1795	4259	483
1796	4261	481
1797	4263	479
1798	4265	476
1799	4268	474
1800	4270	471
1801	4272	469
1802	4275	467
1803	4278	464
1804	4280	462
1805	4282	460
1806	4285	457
1807	4287	455
1808	4289	452
1809	4291	450
1810	4294	448
1811	4296	445
1812	4298	443
1813	4301	441
1814	4303	438
1815	4306	436
1816	4307	433
1817	4310	431
1818	4312	429
1819	4314	426
1820	4317	424
1821	4319	421
1822	4321	419
1823	4324	417
1824	4326	414
1825	4329	412
1826	4331	410
1827	4333	407
1828	4336	405
1829	4338	403
1830	4341	400
1831	4344	398
1832	4346	396
1833	4349	393
1834	4351	391
1835	4353	388
1836	4355	386
1837	4358	384
1838	4360	381
1839	4362	379
1840	4364	376
1841	4367	374
1842	4369	372
1843	4371	369
1844	4374	367
1845	4377	365
1846	4379	362
1847	4381	360
1848	4384	358
1849	4386	355
1850	4388	353
1851	4391	350
1852	4393	348
1853	4396	346
1854	4398	343
1855	4400	341
1856	4402	339
1857	4404	336
1858	4407	334
1859	4409	331
1860	4411	329
1861	4413	327
1862	4416	324
1863	4418	322
1864	4420	319
1865	4423	317
1866	4425	315
1867	4427	312
1868	4430	310
1869	4433	308
1870	4435	305
1871	4438	303
1872	4440	301
1873	4442	298
1874	4444	296
1875	4447	293
1876	4450	291
1877	4452	289
1878	4454	286
1879	4456	284
1880	4459	282
1881	4461	279
1882	4463	277
1883	4466	274
1884	4468	272
1885	4470	270
1886	4473	267
1887	4475	265
1888	4477	263
1889	4480	260
1890	4482	258
1891	4485	256
1892	4487	253
1893	4490	251
1894	4492	248
1895	4495	246
1896	4497	244
1897	4500	241
1898	4503	239
1899	4505	237
1900	4507	234
1901	4511	232
1902	4513	230
1903	4516	227
1904	4518	225
1905	4521	222
1906	4523	220
1907	4525	218
1908	4527	215
1909	4529	213
1910	4532	211
1911	4534	208
1912	4536	206
1913	4539	203
1914	4541	201
1915	4543	199
1916	4545	196
1917	4548	194
1918	4550	192
1919	4553	189
1920	4556	187
1921	4558	184
1922	4560	182
1923	4562	180
1924	4565	177
1925	4567	175
1926	4569	173
1927	4571	170
1928	4574	168
1929	4576	165
1930	4578	163
1931	4581	161
1932	4583	158
1933	4585	156
1934	4588	154
1935	4590	151
1936	4592	149
1937	4594	146
1938	4597	144
1939	4599	142
1940	4601	139
1941	4604	137
1942	4607	135
1943	4609	132
1944	4611	130
1945	4614	128
1946	4616	125
1947	4618	123
1948	4620	120
1949	4622	118
1950	4624	116
1951	4626	113
1952	4628	111
1953	4632	109
1954	4634	106
1955	4636	104
1956	4639	101
1957	4641	99
1958	4643	97
1959	4646	94
1960	4648	92
1961	4650	90
1962	4653	87
1963	4655	85
1964	4657	82
1965	4660	80
1966	4662	78
1967	4665	75
1968	4668	73
1969	4670	71
1970	4672	68
1971	4674	66
1972	4676	64
1973	4679	61
1974	4681	59
1975	4684	56
1976	4686	54
1977	4688	52
1978	4691	49
1979	4693	47
1980	4695	45
1981	4697	42
1982	4699	40
1983	4701	37
1984	4704	35
1985	4706	33
1986	4708	30
1987	4711	28
1988	4713	26
1989	4715	23
1990	4718	21
1991	4721	18
1992	4723	16
1993	4725	14
1994	4727	11
1995	4729	9
1996	4731	7
1997	4734	4
1998	4736	2
1999	4738	0
