iter	Passed	Remaining
779	199	311
780	199	311
781	199	310
782	199	310
783	200	310
784	200	310
785	200	309
786	200	309
787	201	309
788	201	309
789	201	308
790	201	308
791	202	308
792	202	307
793	202	307
794	202	307
795	202	307
796	203	307
797	203	307
798	204	308
799	205	307
800	205	307
801	205	307
802	205	306
803	206	306
804	206	306
805	206	306
806	206	305
807	207	305
808	207	305
809	207	304
810	207	304
811	208	304
812	208	304
813	208	303
814	208	303
815	209	303
816	209	303
817	209	302
818	209	302
819	210	302
820	210	301
821	210	301
822	210	301
823	211	301
824	211	300
825	211	300
826	211	300
827	211	300
828	212	299
829	212	299
830	212	299
831	212	298
832	213	298
833	213	298
834	213	298
835	213	297
836	214	297
837	214	297
838	214	297
839	214	296
840	215	296
841	215	296
842	215	295
843	215	295
844	216	295
845	216	295
846	216	294
847	216	294
848	217	294
849	217	294
850	217	293
851	218	294
852	218	294
853	218	293
854	219	293
855	219	293
856	219	292
857	219	292
858	220	292
859	220	292
860	220	291
861	221	291
862	221	291
863	221	291
864	222	291
865	222	291
866	222	290
867	222	290
868	223	290
869	223	290
870	223	289
871	224	290
872	224	290
873	225	289
874	225	289
875	225	289
876	225	289
877	226	288
878	226	288
879	226	288
880	226	288
881	227	288
882	227	287
883	227	287
884	227	287
885	228	286
886	228	286
887	228	286
888	228	285
889	229	285
890	229	285
891	229	285
892	229	284
893	230	284
894	230	284
895	230	284
896	231	284
897	231	283
898	231	283
899	231	283
900	231	282
901	232	282
902	232	282
903	232	281
904	232	281
905	233	282
906	234	281
907	234	281
908	234	281
909	235	282
910	235	281
911	235	281
912	236	281
913	236	280
914	236	280
915	236	280
916	237	280
917	237	279
918	237	279
919	237	279
920	238	278
921	238	278
922	238	278
923	238	278
924	239	277
925	239	277
926	239	277
927	239	277
928	240	276
929	240	276
930	240	276
931	240	275
932	241	275
933	241	275
934	241	275
935	241	274
936	241	274
937	242	274
938	242	273
939	242	273
940	242	273
941	243	272
942	243	272
943	243	272
944	243	272
945	244	272
946	244	271
947	244	271
948	245	271
949	245	271
950	245	270
951	245	270
952	246	270
953	246	270
954	246	269
955	246	269
956	247	269
957	247	269
958	247	268
959	247	268
960	248	268
961	248	267
962	248	267
963	248	267
964	249	267
965	249	266
966	249	266
967	249	266
968	249	265
969	250	265
970	250	265
971	250	265
972	251	264
973	251	264
974	251	264
975	251	264
976	252	263
977	252	263
978	252	263
979	252	263
980	253	262
981	253	262
982	253	262
983	253	261
984	254	261
985	254	261
986	254	261
987	254	261
988	255	260
989	255	260
990	255	260
991	255	259
992	255	259
993	256	259
994	256	258
995	256	258
996	256	258
997	257	258
998	257	257
999	257	257
1000	257	257
1001	257	256
1002	258	256
1003	258	256
1004	258	256
1005	258	255
1006	259	255
1007	259	255
1008	259	254
1009	259	254
1010	260	254
1011	260	254
1012	260	253
1013	260	253
1014	260	253
1015	261	253
1016	261	252
1017	261	252
1018	262	252
1019	262	251
1020	262	251
1021	262	251
1022	262	251
1023	263	250
1024	263	250
1025	263	250
1026	263	250
1027	264	249
1028	264	249
1029	264	249
1030	265	249
1031	265	248
1032	265	248
1033	265	248
1034	266	248
1035	266	247
1036	266	247
1037	266	247
1038	267	247
1039	267	246
1040	267	246
1041	267	246
1042	268	246
1043	268	245
1044	268	245
1045	269	245
1046	269	245
1047	269	244
1048	269	244
1049	270	244
1050	270	244
1051	270	243
1052	270	243
1053	270	243
1054	271	242
1055	271	242
1056	271	242
1057	271	242
1058	272	241
1059	272	241
1060	272	241
1061	272	241
1062	273	240
1063	273	240
1064	273	240
1065	273	240
1066	274	239
1067	274	239
1068	274	239
1069	274	238
1070	275	238
1071	275	238
1072	275	238
1073	275	237
1074	276	237
1075	276	237
1076	276	237
1077	276	236
1078	277	236
1079	277	236
1080	278	236
1081	278	236
1082	278	236
1083	279	235
1084	279	235
1085	279	235
1086	279	235
1087	280	234
1088	280	234
1089	280	234
1090	280	234
1091	281	233
1092	281	233
1093	281	233
1094	281	232
1095	282	232
1096	282	232
1097	282	232
1098	282	231
1099	283	231
1100	283	231
1101	283	231
1102	283	230
1103	283	230
1104	284	230
1105	284	229
1106	284	229
1107	284	229
1108	285	229
1109	285	228
1110	285	228
1111	286	228
1112	286	228
1113	286	227
1114	286	227
1115	287	227
1116	287	227
1117	287	226
1118	287	226
1119	288	226
1120	288	226
1121	288	225
1122	288	225
1123	289	225
1124	289	225
1125	289	224
1126	289	224
1127	290	224
1128	290	224
1129	290	223
1130	290	223
1131	291	223
1132	291	223
1133	291	222
1134	291	222
1135	292	222
1136	292	221
1137	292	221
1138	292	221
1139	293	221
1140	293	220
1141	293	220
1142	293	220
1143	294	220
1144	294	219
1145	294	219
1146	294	219
1147	295	219
1148	295	218
1149	295	218
1150	295	218
1151	296	217
1152	296	217
1153	296	217
1154	296	217
1155	297	216
1156	297	216
1157	297	216
1158	297	216
1159	298	215
1160	298	215
1161	298	215
1162	298	215
1163	299	214
1164	299	214
1165	299	214
1166	299	214
1167	300	213
1168	300	213
1169	300	213
1170	300	212
1171	301	212
1172	301	212
1173	301	212
1174	301	211
1175	302	211
1176	302	211
1177	302	211
1178	302	210
1179	302	210
1180	303	210
1181	303	209
1182	303	209
1183	303	209
1184	303	209
1185	304	208
1186	304	208
1187	304	208
1188	304	208
1189	305	207
1190	305	207
1191	305	207
1192	305	206
1193	306	206
1194	306	206
1195	306	206
1196	307	205
1197	307	205
1198	307	205
1199	307	205
1200	307	204
1201	308	204
1202	308	204
1203	308	204
1204	308	203
1205	309	203
1206	309	203
1207	309	202
1208	309	202
1209	310	202
1210	310	202
1211	310	201
1212	310	201
1213	310	201
1214	311	201
1215	311	200
1216	311	200
1217	311	200
1218	312	199
1219	312	199
1220	312	199
1221	312	199
1222	313	198
1223	313	198
1224	313	198
1225	313	198
1226	314	197
1227	314	197
1228	314	197
1229	314	197
1230	315	196
1231	315	196
1232	315	196
1233	316	196
1234	316	196
1235	316	195
1236	316	195
1237	317	195
1238	317	195
1239	317	194
1240	317	194
1241	318	194
1242	318	193
1243	318	193
1244	318	193
1245	319	193
1246	319	192
1247	319	192
1248	319	192
1249	320	192
1250	320	191
1251	320	191
1252	320	191
1253	321	190
1254	321	190
1255	321	190
1256	321	190
1257	322	190
1258	322	190
1259	323	189
1260	323	189
1261	323	189
1262	323	189
1263	324	188
1264	324	188
1265	324	188
1266	324	188
1267	325	187
1268	325	187
1269	325	187
1270	325	186
1271	326	186
1272	326	186
1273	326	186
1274	326	185
1275	326	185
1276	327	185
1277	327	184
1278	327	184
1279	328	184
1280	328	184
1281	328	184
1282	328	183
1283	329	183
1284	329	183
1285	329	182
1286	329	182
1287	330	182
1288	331	182
1289	331	182
1290	331	182
1291	331	181
1292	332	181
1293	332	181
1294	332	181
1295	332	180
1296	333	180
1297	333	180
1298	333	180
1299	333	179
1300	334	179
1301	334	179
1302	334	178
1303	334	178
1304	335	178
1305	335	178
1306	335	177
1307	335	177
1308	336	177
1309	337	177
1310	337	177
1311	338	177
1312	338	177
1313	338	176
1314	338	176
1315	339	176
1316	339	176
1317	339	175
1318	339	175
1319	340	175
1320	340	174
1321	340	174
1322	340	174
1323	341	174
1324	341	173
1325	341	173
1326	341	173
1327	341	173
1328	342	172
1329	343	172
1330	343	172
1331	343	172
1332	343	172
1333	344	171
1334	344	171
1335	344	171
1336	344	170
1337	345	170
1338	345	170
1339	345	170
1340	345	169
1341	346	169
1342	346	169
1343	346	169
1344	346	168
1345	347	168
1346	347	168
1347	347	168
1348	347	167
1349	348	167
1350	348	167
1351	348	167
1352	349	166
1353	349	166
1354	349	166
1355	349	166
1356	349	165
1357	350	165
1358	350	165
1359	350	164
1360	350	164
1361	351	164
1362	351	164
1363	351	163
1364	351	163
1365	352	163
1366	352	163
1367	352	162
1368	352	162
1369	353	162
1370	353	162
1371	353	161
1372	353	161
1373	354	161
1374	354	161
1375	354	160
1376	354	160
1377	355	160
1378	355	160
1379	355	159
1380	356	159
1381	356	159
1382	356	159
1383	356	158
1384	357	158
1385	357	158
1386	357	158
1387	357	157
1388	357	157
1389	358	157
1390	358	156
1391	358	156
1392	358	156
1393	359	156
1394	359	155
1395	359	155
1396	359	155
1397	360	155
1398	360	154
1399	360	154
1400	360	154
1401	361	154
1402	362	154
1403	362	153
1404	362	153
1405	362	153
1406	363	153
1407	363	152
1408	363	152
1409	363	152
1410	364	152
1411	364	151
1412	364	151
1413	364	151
1414	365	150
1415	365	150
1416	365	150
1417	365	150
1418	365	149
1419	366	149
1420	366	149
1421	366	149
1422	367	148
1423	367	148
1424	367	148
1425	367	148
1426	368	147
1427	368	147
1428	368	147
1429	368	147
1430	369	146
1431	369	146
1432	369	146
1433	369	145
1434	370	145
1435	370	145
1436	370	145
1437	370	144
1438	371	144
1439	371	144
1440	371	144
1441	371	143
1442	372	143
1443	372	143
1444	372	143
1445	373	142
1446	373	142
1447	373	142
1448	373	142
1449	374	141
1450	374	141
1451	374	141
1452	374	141
1453	375	140
1454	375	140
1455	375	140
1456	375	140
1457	376	139
1458	376	139
1459	376	139
1460	376	139
1461	377	138
1462	377	138
1463	377	138
1464	377	137
1465	378	137
1466	378	137
1467	378	137
1468	378	136
1469	378	136
1470	379	136
1471	379	136
1472	379	135
1473	379	135
1474	380	135
1475	380	135
1476	380	134
1477	380	134
1478	381	134
1479	381	134
1480	381	133
1481	382	133
1482	382	133
1483	382	133
1484	382	132
1485	383	132
1486	383	132
1487	383	132
1488	383	131
1489	384	131
1490	384	131
1491	384	130
1492	384	130
1493	385	130
1494	385	130
1495	385	129
1496	385	129
1497	386	129
1498	386	129
1499	386	128
1500	386	128
1501	387	128
1502	387	128
1503	387	127
1504	388	127
1505	388	127
1506	388	127
1507	388	126
1508	389	126
1509	389	126
1510	389	126
1511	389	125
1512	390	125
1513	390	125
1514	390	125
1515	390	124
1516	391	124
1517	391	124
1518	391	123
1519	391	123
1520	392	123
1521	392	123
1522	392	122
1523	392	122
1524	393	122
1525	393	122
1526	393	121
1527	393	121
1528	394	121
1529	394	121
1530	394	120
1531	394	120
1532	395	120
1533	395	120
1534	395	119
1535	395	119
1536	396	119
1537	396	119
1538	396	118
1539	396	118
1540	397	118
1541	397	117
1542	397	117
1543	397	117
1544	397	117
1545	398	116
1546	398	116
1547	398	116
1548	398	116
1549	399	115
1550	399	115
1551	399	115
1552	400	115
1553	400	115
1554	401	114
1555	401	114
1556	401	114
1557	401	113
1558	402	113
1559	402	113
1560	402	113
1561	402	112
1562	403	112
1563	403	112
1564	403	112
1565	404	112
1566	404	111
1567	404	111
1568	404	111
1569	405	110
1570	405	110
1571	405	110
1572	406	110
1573	406	110
1574	406	109
1575	407	109
1576	407	109
1577	407	109
1578	408	108
1579	408	108
1580	409	108
1581	409	108
1582	409	107
1583	410	107
1584	410	107
1585	410	107
1586	410	106
1587	411	106
1588	411	106
1589	411	106
1590	412	105
1591	412	105
1592	412	105
1593	412	105
1594	413	104
1595	413	104
1596	413	104
1597	413	104
1598	414	103
1599	414	103
1600	414	103
1601	414	103
1602	415	102
1603	415	102
1604	415	102
1605	415	102
1606	416	101
1607	416	101
1608	416	101
1609	416	101
1610	417	100
1611	417	100
1612	417	100
1613	418	99
1614	418	99
1615	418	99
1616	418	99
1617	419	99
1618	420	98
1619	420	98
1620	420	98
1621	420	98
1622	420	97
1623	421	97
1624	421	97
1625	421	96
1626	421	96
1627	422	96
1628	422	96
1629	422	95
1630	423	95
1631	423	95
1632	423	95
1633	423	94
1634	424	94
1635	424	94
1636	424	94
1637	424	93
1638	424	93
1639	425	93
1640	425	93
1641	425	92
1642	426	92
1643	426	92
1644	426	92
1645	426	91
1646	427	91
1647	427	91
1648	427	91
1649	427	90
1650	428	90
1651	428	90
1652	428	89
1653	428	89
1654	429	89
1655	429	89
1656	429	88
1657	429	88
1658	430	88
1659	430	88
1660	430	87
1661	430	87
1662	431	87
1663	431	87
1664	431	86
1665	431	86
1666	432	86
1667	432	86
1668	432	85
1669	432	85
1670	433	85
1671	433	85
1672	433	84
1673	433	84
1674	434	84
1675	434	83
1676	434	83
1677	434	83
1678	435	83
1679	435	82
1680	435	82
1681	435	82
1682	435	82
1683	436	81
1684	436	81
1685	436	81
1686	436	81
1687	436	80
1688	437	80
1689	437	80
1690	437	79
1691	437	79
1692	438	79
1693	438	79
1694	438	78
1695	438	78
1696	438	78
1697	439	78
1698	439	77
1699	439	77
1700	439	77
1701	440	77
1702	440	76
1703	440	76
1704	440	76
1705	441	76
1706	441	75
1707	441	75
1708	441	75
1709	442	74
1710	442	74
1711	442	74
1712	442	74
1713	443	73
1714	443	73
1715	443	73
1716	443	73
1717	443	72
1718	444	72
1719	444	72
1720	444	72
1721	444	71
1722	445	71
1723	445	71
1724	445	71
1725	445	70
1726	446	70
1727	446	70
1728	446	69
1729	446	69
1730	447	69
1731	447	69
1732	447	68
1733	447	68
1734	448	68
1735	448	68
1736	448	67
1737	448	67
1738	449	67
1739	449	67
1740	449	66
1741	449	66
1742	450	66
1743	450	66
1744	450	65
1745	450	65
1746	451	65
1747	451	65
1748	451	64
1749	451	64
1750	451	64
1751	452	64
1752	452	63
1753	452	63
1754	452	63
1755	453	62
1756	453	62
1757	453	62
1758	453	62
1759	454	61
1760	454	61
1761	454	61
1762	454	61
1763	454	60
1764	455	60
1765	455	60
1766	455	60
1767	455	59
1768	456	59
1769	456	59
1770	456	59
1771	456	58
1772	457	58
1773	457	58
1774	457	58
1775	457	57
1776	458	57
1777	458	57
1778	458	56
1779	458	56
1780	459	56
1781	459	56
1782	459	55
1783	459	55
1784	460	55
1785	460	55
1786	460	54
1787	461	54
1788	461	54
1789	461	54
1790	461	53
1791	462	53
1792	462	53
1793	462	53
1794	462	52
1795	463	52
1796	463	52
1797	463	52
1798	463	51
1799	464	51
1800	464	51
1801	464	51
1802	464	50
1803	465	50
1804	465	50
1805	465	50
1806	465	49
1807	465	49
1808	466	49
1809	466	48
1810	466	48
1811	466	48
1812	467	48
1813	467	47
1814	467	47
1815	467	47
1816	468	47
1817	468	46
1818	468	46
1819	468	46
1820	468	46
1821	469	45
1822	469	45
1823	469	45
1824	469	45
1825	470	44
1826	470	44
1827	470	44
1828	471	44
1829	471	43
1830	471	43
1831	471	43
1832	471	43
1833	472	42
1834	472	42
1835	472	42
1836	472	41
1837	473	41
1838	473	41
1839	473	41
1840	473	40
1841	474	40
1842	474	40
1843	474	40
1844	474	39
1845	474	39
1846	475	39
1847	475	39
1848	475	38
1849	475	38
1850	475	38
1851	476	38
1852	476	37
1853	476	37
1854	476	37
1855	477	37
1856	477	36
1857	477	36
1858	477	36
1859	477	35
1860	478	35
1861	478	35
1862	478	35
1863	478	34
1864	478	34
1865	479	34
1866	479	34
1867	479	33
1868	479	33
1869	480	33
1870	480	33
1871	480	32
1872	481	32
1873	481	32
1874	481	32
1875	481	31
1876	481	31
1877	482	31
1878	482	31
1879	482	30
1880	482	30
1881	483	30
1882	483	30
1883	483	29
1884	483	29
1885	484	29
1886	484	29
1887	484	28
1888	485	28
1889	485	28
1890	485	28
1891	486	27
1892	486	27
1893	486	27
1894	487	26
1895	487	26
1896	487	26
1897	488	26
1898	488	25
1899	488	25
1900	488	25
1901	489	25
1902	489	24
1903	489	24
1904	490	24
1905	490	24
1906	490	23
1907	490	23
1908	490	23
1909	491	23
1910	491	22
1911	491	22
1912	491	22
1913	491	22
1914	492	21
1915	492	21
1916	492	21
1917	492	21
1918	493	20
1919	493	20
1920	493	20
1921	493	20
1922	494	19
1923	494	19
1924	494	19
1925	494	19
1926	495	18
1927	495	18
1928	495	18
1929	495	17
1930	496	17
1931	496	17
1932	496	17
1933	496	16
1934	497	16
1935	497	16
1936	497	16
1937	497	15
1938	498	15
1939	498	15
1940	498	15
1941	498	14
1942	498	14
1943	499	14
1944	499	14
1945	499	13
1946	499	13
1947	499	13
1948	500	13
1949	500	12
1950	500	12
1951	500	12
1952	500	12
1953	501	11
1954	501	11
1955	501	11
1956	501	11
1957	502	10
1958	502	10
1959	502	10
1960	502	10
1961	503	9
1962	503	9
1963	503	9
1964	504	8
1965	504	8
1966	504	8
1967	505	8
1968	505	7
1969	505	7
1970	505	7
1971	506	7
1972	506	6
1973	506	6
1974	506	6
1975	507	6
1976	507	5
1977	507	5
1978	507	5
1979	508	5
1980	509	4
1981	509	4
1982	509	4
1983	510	4
1984	510	3
1985	510	3
1986	510	3
1987	511	3
1988	511	2
1989	511	2
1990	511	2
1991	512	2
1992	512	1
1993	512	1
1994	512	1
1995	513	1
1996	513	0
1997	513	0
1998	513	0
1999	514	0
