iter	RMSE
186	0.3376183707
187	0.3370629719
188	0.3367056642
189	0.3361342179
190	0.3357643811
191	0.3351220361
192	0.3347034803
193	0.3343203331
194	0.3337750713
195	0.3335040135
196	0.333121294
197	0.3326828882
198	0.3324611162
199	0.3320845406
200	0.3318243055
201	0.3314976271
202	0.3309175349
203	0.3301649231
204	0.3298415771
205	0.3295396773
206	0.3290974721
207	0.3284026604
208	0.3280805364
209	0.3275933484
210	0.3271215122
211	0.3264569225
212	0.3261035759
213	0.3257649338
214	0.3254376981
215	0.3248477669
216	0.324498347
217	0.3239486838
218	0.3236268313
219	0.3232945368
220	0.3229661768
221	0.3225883357
222	0.3221961815
223	0.3218004969
224	0.3215368383
225	0.3211490779
226	0.32076948
227	0.3205160156
228	0.3203083622
229	0.3199582169
230	0.3194973144
231	0.319174799
232	0.3188529985
233	0.3185770562
234	0.3180872821
235	0.3177098551
236	0.3172595353
237	0.317036477
238	0.3167702672
239	0.3161657938
240	0.3157043254
241	0.3151620423
242	0.3148682144
243	0.3144905207
244	0.3139464756
245	0.3133797893
246	0.3129808662
247	0.3125649873
248	0.312289794
249	0.31199425
250	0.3116300746
251	0.3113944665
252	0.3109774134
253	0.3105490937
254	0.31003431
255	0.309665743
256	0.3093618805
257	0.3091266149
258	0.3089108898
259	0.3085253083
260	0.3082443576
261	0.3081642095
262	0.3077653613
263	0.3074350766
264	0.3071364491
265	0.3068032971
266	0.3064724574
267	0.3060162599
268	0.3058688938
269	0.3056256317
270	0.3052901597
271	0.3047270465
272	0.3043009403
273	0.304096541
274	0.3036289723
275	0.3034106519
276	0.3029857492
277	0.302625158
278	0.3021900328
279	0.3019868802
280	0.3017601346
281	0.3013535736
282	0.3010002717
283	0.3007184727
284	0.3004868815
285	0.3001594169
286	0.2997985699
287	0.299470966
288	0.2990815574
289	0.2987207467
290	0.2984185608
291	0.2981373304
292	0.2976580975
293	0.2973699948
294	0.2971396525
295	0.2968561825
296	0.2965437884
297	0.2961702739
298	0.295851517
299	0.2955211919
300	0.2952811327
301	0.2949963562
302	0.294597847
303	0.2942701044
304	0.2938606997
305	0.2933739366
306	0.2930703326
307	0.2928356883
308	0.292429741
309	0.2921515627
310	0.2916332702
311	0.2912457239
312	0.2908766364
313	0.2905926935
314	0.2900293203
315	0.2896700354
316	0.2895466261
317	0.2892260902
318	0.2889795094
319	0.2887853061
320	0.2886316778
321	0.2883832635
322	0.2880673271
323	0.28772503
324	0.2875149751
325	0.2872350872
326	0.2870398148
327	0.2867926439
328	0.2865410904
329	0.2863397733
330	0.2860652016
331	0.2857670043
332	0.2855829161
333	0.2851924439
334	0.2847091465
335	0.2843462559
336	0.2841345634
337	0.2838739646
338	0.2837712644
339	0.2835698416
340	0.2832575821
341	0.2830545614
342	0.2827006903
343	0.282321692
344	0.2821112116
345	0.2819243663
346	0.2815311152
347	0.2812541655
348	0.2809084385
349	0.2807513756
350	0.2804671061
351	0.2802612037
352	0.280044245
353	0.2799288014
354	0.2796308781
355	0.2793323927
356	0.2791686496
357	0.2790094711
358	0.2787811387
359	0.2785495264
360	0.278334941
361	0.2781053208
362	0.2779550814
363	0.2778326327
364	0.2775464257
365	0.2772706532
366	0.2771018344
367	0.2768126476
368	0.2766310077
369	0.2764082913
370	0.2762447526
371	0.2758935919
372	0.2756400554
373	0.2754795794
374	0.2751432302
375	0.2749635128
376	0.2747385829
377	0.274524244
378	0.274114272
379	0.2740230316
380	0.2736057558
381	0.2734296488
382	0.2729770178
383	0.2728482162
384	0.272669686
385	0.2725197177
386	0.2723046019
387	0.2720755061
388	0.2718228215
389	0.2716017558
390	0.2712924376
391	0.2710223952
392	0.2708356368
393	0.2704092113
394	0.2702497705
395	0.2699239323
396	0.2697167526
397	0.2694584126
398	0.2691261392
399	0.2688016222
400	0.2685677993
401	0.2683564466
402	0.2681075346
403	0.2678719573
404	0.2677003092
405	0.2675274802
406	0.2674180904
407	0.2672636515
408	0.2669118828
409	0.2666066004
410	0.2663448436
411	0.2660767963
412	0.2658526882
413	0.2656017649
414	0.2655367046
415	0.2652659893
416	0.2649483499
417	0.2647507831
418	0.2645144646
419	0.264049158
420	0.2639319306
421	0.2636178056
422	0.2633540191
423	0.263119084
424	0.2628702703
425	0.2626304073
426	0.2623845664
427	0.2622969567
428	0.2620008134
429	0.2617886801
430	0.2615129086
431	0.2613325868
432	0.2611075282
433	0.2608075382
434	0.2604499612
435	0.2599244584
436	0.2597731856
437	0.2595600265
438	0.2593503665
439	0.2591168063
440	0.2590448758
441	0.258861172
442	0.2587049395
443	0.2585330211
444	0.2583764905
445	0.2581760035
446	0.2580142534
447	0.2576755621
448	0.2575255747
449	0.2572885156
450	0.256959291
451	0.2567876804
452	0.256548605
453	0.2562338471
454	0.2560138204
455	0.255705145
456	0.2554321172
457	0.2552447516
458	0.2550488669
459	0.2548497134
460	0.2547154941
461	0.2544125718
462	0.2541571508
463	0.2539261432
464	0.2535873718
465	0.2534170148
466	0.2531714905
467	0.2527727358
468	0.2525637093
469	0.2521942955
470	0.2519930566
471	0.251679315
472	0.2514143651
473	0.2511534049
474	0.2510769876
475	0.2509137142
476	0.2505901121
477	0.2503880457
478	0.250191336
479	0.2500723105
480	0.2498273493
481	0.2496208062
482	0.2493575667
483	0.2491671349
484	0.2489718321
485	0.248756201
486	0.2485798928
487	0.2484462139
488	0.2482810855
489	0.2479910796
490	0.2479087459
491	0.247529679
492	0.2473961419
493	0.2472246397
494	0.2469942025
495	0.2468023701
496	0.2465227065
497	0.246211493
498	0.2459685055
499	0.2457406268
500	0.24546122
501	0.2452697109
502	0.2451415186
503	0.2448936655
504	0.2446443347
505	0.2444883991
506	0.2443162659
507	0.2441372524
508	0.2438420529
509	0.243600808
510	0.2433207578
511	0.2431458462
512	0.242950754
513	0.2428084866
514	0.2425765272
515	0.2423696572
516	0.242160768
517	0.2419790035
518	0.2417232538
519	0.2415992074
520	0.2414252483
521	0.2412121654
522	0.2411605338
523	0.2409691125
524	0.2407469533
525	0.2404862117
526	0.2403147567
527	0.2401233877
528	0.2399922474
529	0.2398534223
530	0.2395946298
531	0.2393413462
532	0.2391666101
533	0.2388684802
534	0.238736061
535	0.2385746645
536	0.2383402373
537	0.2379783947
538	0.2377865949
539	0.2376610635
540	0.2375435428
541	0.2373739234
542	0.2370419842
543	0.2367820327
544	0.2366155114
545	0.2364550555
546	0.2363106241
547	0.2360745725
548	0.23583863
549	0.2356376954
550	0.2354774613
551	0.2354051373
552	0.2351906864
553	0.2347946893
554	0.2346148505
555	0.2344617527
556	0.2343337846
557	0.2342185785
558	0.2339520109
559	0.2338325519
560	0.2336303773
561	0.2333424878
562	0.2331304502
563	0.2329632594
564	0.2328399005
565	0.2326602037
566	0.232459674
567	0.2323007106
568	0.2321168492
569	0.2318843362
570	0.2317258267
571	0.2315309931
572	0.2313484042
573	0.2312605306
574	0.2309801394
575	0.2307393919
576	0.2305565562
577	0.2303828435
578	0.2302350261
579	0.2301017344
580	0.2299636266
581	0.2298247453
582	0.2296849031
583	0.229485266
584	0.2293291903
585	0.2292048166
586	0.2289313982
587	0.2288355016
588	0.2286780374
589	0.2284825921
590	0.2283364716
591	0.2281331648
592	0.2279411483
593	0.2277229664
594	0.2276260166
595	0.2274438329
596	0.2273246027
597	0.2271384578
598	0.2269522386
599	0.2266997539
600	0.226461563
601	0.2263396313
602	0.2260369209
603	0.2258359515
604	0.2256365961
605	0.2254135048
606	0.2251694517
607	0.2248981942
608	0.2246488566
609	0.2245597766
610	0.2244204501
611	0.2242119583
612	0.224083541
613	0.2238680542
614	0.2236662193
615	0.2234094701
616	0.223218537
617	0.2231041673
618	0.2230611682
619	0.2227837257
620	0.2226790674
621	0.2225061171
622	0.2223139707
623	0.2221379394
624	0.2219849562
625	0.2218518109
626	0.2216442961
627	0.2215478836
628	0.2213522207
629	0.2211341214
630	0.2210280955
631	0.2208856727
632	0.2206717685
633	0.2204778556
634	0.2203136923
635	0.2201679832
636	0.2199632111
637	0.2197562104
638	0.2196171992
639	0.2193917729
640	0.2192490452
641	0.2190887169
642	0.218855739
643	0.2186943966
644	0.2185573078
645	0.2184052039
646	0.2181492363
647	0.2179551324
648	0.2176955922
649	0.2173826581
650	0.2171135014
651	0.2169329988
652	0.2168082363
653	0.2165741266
654	0.2164593933
655	0.2162711262
656	0.2161391544
657	0.2159099418
658	0.2157964382
659	0.2156223467
660	0.2155214814
661	0.2153704902
662	0.2151462411
663	0.2149152026
664	0.2147892385
665	0.2146241647
666	0.2144315982
667	0.2142860438
668	0.2141201599
669	0.2139868516
670	0.2139002727
671	0.2137266853
672	0.2134471105
673	0.2132245605
674	0.2130472454
675	0.2128942598
676	0.2127924177
677	0.2126198803
678	0.2123969017
679	0.2122430469
680	0.2121137655
681	0.2119614296
682	0.2118312238
683	0.2116974557
684	0.2115306755
685	0.2113831044
686	0.2111869555
687	0.2110615936
688	0.2109080706
689	0.2107370935
690	0.2105331002
691	0.2102755088
692	0.2100619841
693	0.2098939631
694	0.2097390344
695	0.2096242193
696	0.2094884145
697	0.2093806973
698	0.2091957323
699	0.2090463157
700	0.2089355699
701	0.2087665836
702	0.2085484357
703	0.2084375144
704	0.2082418309
705	0.2080819698
706	0.2078616702
707	0.2076881497
708	0.2075495656
709	0.2074111612
710	0.2072760672
711	0.2071668114
712	0.2070060535
713	0.2068543681
714	0.206756778
715	0.2065941894
716	0.2063463336
717	0.20617559
718	0.2059778285
719	0.2058043311
720	0.2056242589
721	0.2054837124
722	0.2052146032
723	0.2051308401
724	0.2050013504
725	0.2048406741
726	0.2047433398
727	0.2046569598
728	0.2045106611
729	0.2043990877
730	0.204199356
731	0.2040215103
732	0.2038296399
733	0.2036479189
734	0.2034817782
735	0.2032775523
736	0.2031420163
737	0.2030360171
738	0.2028777149
739	0.2028238383
740	0.2026753348
741	0.2025762867
742	0.2024319267
743	0.2022645344
744	0.2021503669
745	0.2019469108
746	0.2017896553
747	0.2016124379
748	0.2014120064
749	0.2011482471
750	0.2009959192
751	0.2008145552
752	0.2006966253
753	0.2005790926
754	0.2005011341
755	0.2003512692
756	0.2002578602
757	0.2001135046
758	0.1999635485
759	0.1998236623
760	0.199762643
761	0.1996510922
762	0.1995200941
763	0.1993414095
764	0.1992213571
765	0.1991176106
766	0.1989126692
767	0.1988037318
768	0.1987113545
769	0.1985059946
770	0.1984373863
771	0.1982971158
772	0.1981920698
773	0.1980944504
774	0.1979619466
775	0.1979056065
776	0.197769494
777	0.1976438002
778	0.1974921294
779	0.1973957357
780	0.197312754
781	0.197141704
782	0.1970130864
783	0.1968177383
784	0.1966583735
785	0.1964731943
786	0.1963227803
787	0.1962176913
788	0.1960793037
789	0.1959374938
790	0.1957529407
791	0.1956577023
792	0.1955062777
793	0.1953498506
794	0.1951629814
795	0.1950938246
796	0.1949232949
797	0.1947421606
798	0.1946030418
799	0.1944255586
800	0.1943477259
801	0.1940888708
802	0.1939650442
803	0.1939171831
804	0.1937420373
805	0.1936523177
806	0.1935896165
807	0.1934920023
808	0.1933306351
809	0.1932032811
810	0.1930872599
811	0.1929064064
812	0.1927841067
813	0.1926679234
814	0.1925138463
815	0.1923773476
816	0.1922674262
817	0.1921596974
818	0.192000082
819	0.1918534195
820	0.1916910245
821	0.1915381655
822	0.191436854
823	0.1913299897
824	0.1912071657
825	0.1910098763
826	0.1909216533
827	0.1908057635
828	0.1907103146
829	0.1905447638
830	0.1904328086
831	0.1902580466
832	0.190158441
833	0.1900572209
834	0.1899673873
835	0.189885958
836	0.189745079
837	0.1895916653
838	0.1894383453
839	0.1892436886
840	0.189097387
841	0.1889801379
842	0.1887850434
843	0.1886887716
844	0.188588595
845	0.1884415068
846	0.1883279329
847	0.1882273782
848	0.188111072
849	0.1879421166
850	0.1878311971
851	0.1877073477
852	0.1876019462
853	0.1874320704
854	0.1872191483
855	0.1870827641
856	0.1870270028
857	0.1869803853
858	0.1868842107
859	0.1867483278
860	0.1866543114
861	0.1865872572
862	0.1863540853
863	0.186266005
864	0.1861064005
865	0.1859736176
866	0.1858087695
867	0.1857261934
868	0.1856599341
869	0.1855439702
870	0.1854236177
871	0.1852965837
872	0.1851700071
873	0.1850537585
874	0.1849619945
875	0.1848616302
876	0.1847033116
877	0.1846530144
878	0.1845614943
879	0.1844342413
880	0.1842832693
881	0.1841929206
882	0.1840741606
883	0.183941562
884	0.1837665148
885	0.1836165941
886	0.1834629451
887	0.1833053087
888	0.1831790436
889	0.1830401956
890	0.1829247438
891	0.1827754318
892	0.1826553903
893	0.1824994065
894	0.1823757399
895	0.1822572175
896	0.1820979711
897	0.1819989817
898	0.1819186354
899	0.1818206642
900	0.1816189421
901	0.1815412321
902	0.1814081403
903	0.1812948763
904	0.1811478757
905	0.181019935
906	0.1809162237
907	0.1808049232
908	0.1806597242
909	0.180519798
910	0.1804051575
911	0.1802720452
912	0.1801596478
913	0.1800800381
914	0.1799744184
915	0.179846194
916	0.1797735679
917	0.1796554234
918	0.179510175
919	0.1794010827
920	0.1793200501
921	0.1792247605
922	0.1790737739
923	0.1789510925
924	0.1788646121
925	0.1788234587
926	0.1787553205
927	0.178589098
928	0.1783855596
929	0.1782547923
930	0.1781757399
931	0.1779175863
932	0.1776906338
933	0.1775597682
934	0.1774161931
935	0.1773122822
936	0.1771601599
937	0.1769518915
938	0.1768841045
939	0.1767680019
940	0.1766486326
941	0.1765979512
942	0.1765240517
943	0.1764114062
944	0.1762920204
945	0.1761355908
946	0.1760327451
947	0.1758516253
948	0.1755952452
949	0.1755117468
950	0.175374091
951	0.1752571839
952	0.1751531482
953	0.1750595095
954	0.1749453208
955	0.1748490424
956	0.1747811356
957	0.1747323692
958	0.1745924529
959	0.1745089328
960	0.1743939067
961	0.1743102095
962	0.1741802128
963	0.1740511805
964	0.1739262668
965	0.1738511428
966	0.1737289377
967	0.1735794645
968	0.1734153277
969	0.173334193
970	0.1732724524
971	0.1732129302
972	0.1731356966
973	0.1730395721
974	0.1728842881
975	0.1727813532
976	0.1726550007
977	0.1725603866
978	0.1724456154
979	0.1722787997
980	0.1721697209
981	0.1721209542
982	0.1719837778
983	0.1718986762
984	0.1717811314
985	0.1716613893
986	0.1715839629
987	0.1714580461
988	0.1713828385
989	0.1713038345
990	0.1711974642
991	0.1711227528
992	0.170986955
993	0.1708863233
994	0.1707502836
995	0.1706099582
996	0.1704783473
997	0.1703707983
998	0.1702771776
999	0.1701570117
1000	0.1700824847
1001	0.1700318797
1002	0.16993072
1003	0.1698411855
1004	0.1696844725
1005	0.1696332005
1006	0.1695080884
1007	0.1694077619
1008	0.1692781344
1009	0.1690801268
1010	0.1689481283
1011	0.1688863081
1012	0.1687553791
1013	0.1686791618
1014	0.1685689488
1015	0.1684275055
1016	0.1683316912
1017	0.1681727201
1018	0.1679971148
1019	0.1678983033
1020	0.1677531427
1021	0.1676136439
1022	0.1675605285
1023	0.1674613494
1024	0.1673702628
1025	0.1672463996
1026	0.1671417657
1027	0.166976254
1028	0.1668604522
1029	0.166737965
1030	0.1666387124
1031	0.1665071764
1032	0.1663976493
1033	0.1663043673
1034	0.1662095584
1035	0.1660845502
1036	0.1659915734
1037	0.1659017337
1038	0.165813003
1039	0.1657501561
1040	0.1655759943
1041	0.1654999602
1042	0.1653565684
1043	0.1652916838
1044	0.1651786429
1045	0.165051162
1046	0.165020013
1047	0.164926284
1048	0.1648256806
1049	0.164717458
1050	0.1645953773
1051	0.1644958881
1052	0.1643748197
1053	0.1642599377
1054	0.1641788693
1055	0.1640601364
1056	0.1639470786
1057	0.1638674767
1058	0.1637912919
1059	0.1636951872
1060	0.1636135678
1061	0.1635268806
1062	0.1634078091
1063	0.1633402804
1064	0.1632022627
1065	0.1630476847
1066	0.16293254
1067	0.1628566537
1068	0.1627672011
1069	0.1626818764
1070	0.1625392194
1071	0.1624507594
1072	0.1623519403
1073	0.162247791
1074	0.1621494769
1075	0.1620521957
1076	0.1619948715
1077	0.1618320461
1078	0.161704641
1079	0.1615784574
1080	0.1614773331
1081	0.1613895248
1082	0.1613453553
1083	0.1612627341
1084	0.1611924023
1085	0.1610823987
1086	0.1609846979
1087	0.160839658
1088	0.1607346006
1089	0.1606571971
1090	0.160494369
1091	0.1604416573
1092	0.160342727
1093	0.1602918285
1094	0.1602410674
1095	0.1601182046
1096	0.1600508697
1097	0.1599630481
1098	0.1598730507
1099	0.1597728282
1100	0.1596522228
1101	0.1595500594
1102	0.1594695167
1103	0.1593932256
1104	0.1592531962
1105	0.159199359
1106	0.1590497488
1107	0.158968047
1108	0.1588601775
1109	0.1587900223
1110	0.1586574425
1111	0.1585386967
1112	0.1584240358
1113	0.1582796146
1114	0.1581909226
1115	0.1580898711
1116	0.1580595663
1117	0.1579081554
1118	0.1578354543
1119	0.1577305626
1120	0.1576491057
1121	0.1575882098
1122	0.1574495447
1123	0.1573671163
1124	0.1572717037
1125	0.1572219273
1126	0.1571677965
1127	0.1570522813
1128	0.1569546391
1129	0.1568665782
1130	0.1568305255
1131	0.1567301195
1132	0.1566013966
1133	0.1564735921
1134	0.1563984179
1135	0.1563035798
1136	0.1562487929
1137	0.1561014438
1138	0.1559236263
1139	0.15581503
1140	0.155719263
1141	0.1556100165
1142	0.1554860314
1143	0.1553398047
1144	0.1552703098
1145	0.1551247379
1146	0.1550032412
1147	0.1549152857
1148	0.1548291345
1149	0.1547503622
1150	0.1546241844
1151	0.1545338215
1152	0.1544573707
1153	0.1543735341
1154	0.1542858191
1155	0.1541873134
1156	0.1540902251
1157	0.153984344
1158	0.1538723265
1159	0.1537748018
1160	0.1536302647
1161	0.1535494584
1162	0.1534901007
1163	0.1534105761
1164	0.1533124641
1165	0.1532175967
1166	0.1531806698
1167	0.1530963848
1168	0.1529624919
1169	0.1528816901
1170	0.1527883428
1171	0.15267851
1172	0.1525530486
1173	0.1524460549
1174	0.1523201091
1175	0.1522075108
1176	0.1520702576
1177	0.1519670099
1178	0.1518727746
1179	0.1517664821
1180	0.1517221209
1181	0.1515891772
1182	0.1514910177
1183	0.1513642319
1184	0.151204159
1185	0.1511126951
1186	0.1510131829
1187	0.1509665882
1188	0.1508525922
1189	0.1507997625
1190	0.1506818435
1191	0.1505862402
1192	0.1504936445
1193	0.1503701515
1194	0.1503026203
1195	0.1501516089
1196	0.1500629652
1197	0.1499152452
1198	0.1498583658
1199	0.1497776291
1200	0.1497017555
1201	0.149546847
1202	0.1494415726
1203	0.1493411836
1204	0.1492670651
1205	0.1491755625
1206	0.1490552211
1207	0.1490010576
1208	0.1489162106
1209	0.1488070052
1210	0.1487167044
1211	0.1486110906
1212	0.1485285063
1213	0.1483850148
1214	0.1482484938
1215	0.1481322345
1216	0.1480482709
1217	0.1479180436
1218	0.147837862
1219	0.1477604415
1220	0.1476697503
1221	0.1476041746
1222	0.147514548
1223	0.1474107057
1224	0.1473080546
1225	0.1472377535
1226	0.1471218494
1227	0.1470390721
1228	0.1469751322
1229	0.1468341338
1230	0.1467338284
1231	0.1466372936
1232	0.1465200101
1233	0.1464545934
1234	0.1463627647
1235	0.1462496755
1236	0.1461630218
1237	0.1460263445
1238	0.1459661981
1239	0.1458952417
1240	0.1458057683
1241	0.1457345797
1242	0.1456643954
1243	0.1455668806
1244	0.145484936
1245	0.1453774141
1246	0.1452920633
1247	0.1452244363
1248	0.1451533936
1249	0.1450749673
1250	0.1450004338
1251	0.1449210469
1252	0.1448338325
1253	0.1447305187
1254	0.1446438524
1255	0.1445116498
1256	0.1443919817
1257	0.144242175
1258	0.144099527
1259	0.1440276863
1260	0.144002524
1261	0.1438887754
1262	0.1438063508
1263	0.1437218038
1264	0.1436521117
1265	0.1436015992
1266	0.1434826637
1267	0.1433741903
1268	0.1433113709
1269	0.1432262599
1270	0.1431211663
1271	0.1430604185
1272	0.1429742955
1273	0.1428879396
1274	0.1428194539
1275	0.1427385247
1276	0.1427021308
1277	0.1425777072
1278	0.1424836921
1279	0.1424191468
1280	0.1422905533
1281	0.1422010698
1282	0.142114072
1283	0.1419961243
1284	0.1419146066
1285	0.141858694
1286	0.1418108285
1287	0.1417210096
1288	0.1416319072
1289	0.1415322529
1290	0.1414691687
1291	0.1413523051
1292	0.141253967
1293	0.1411927022
1294	0.1410909557
1295	0.141003428
1296	0.1409151131
1297	0.1407609102
1298	0.1407231829
1299	0.1406633273
1300	0.1405615446
1301	0.140470817
1302	0.140424192
1303	0.1403547619
1304	0.1402661619
1305	0.1401677697
1306	0.1400748143
1307	0.1400203454
1308	0.1399518192
1309	0.1398750731
1310	0.1398053679
1311	0.1397180444
1312	0.1396776701
1313	0.1395691334
1314	0.1394687871
1315	0.139398965
1316	0.1393028792
1317	0.1392437414
1318	0.1391314431
1319	0.1390216013
1320	0.1389432745
1321	0.1388700922
1322	0.1387850184
1323	0.1387536057
1324	0.138698041
1325	0.1385823508
1326	0.1385198001
1327	0.1384299714
1328	0.1383496105
1329	0.1382576911
1330	0.1381950895
1331	0.1381073265
1332	0.1379738543
1333	0.1378432345
1334	0.137803367
1335	0.1377575387
1336	0.1376508324
1337	0.1375840811
1338	0.1375540903
1339	0.1375145703
1340	0.1374206799
1341	0.137313419
1342	0.1372638355
1343	0.1371740908
1344	0.1371232727
1345	0.1370066585
1346	0.1369139244
1347	0.136847037
1348	0.13673659
1349	0.1366268115
1350	0.1365768935
1351	0.1364946968
1352	0.1363899307
1353	0.1362418435
1354	0.1361424907
1355	0.136076667
1356	0.1360009232
1357	0.1358991525
1358	0.1358469869
1359	0.1357821297
1360	0.1356991541
1361	0.1356042617
1362	0.1354885988
1363	0.1354302754
1364	0.1353680128
1365	0.1352745017
1366	0.1351929163
1367	0.1351392018
1368	0.135101594
1369	0.135045662
1370	0.1349575579
1371	0.1348683478
1372	0.1348016865
1373	0.1347164202
1374	0.1346364904
1375	0.1345905972
1376	0.1345163811
1377	0.1344571939
1378	0.1343770853
1379	0.134284115
1380	0.1341788617
1381	0.1341338793
1382	0.1340568492
1383	0.1339810368
1384	0.133907508
1385	0.1337835291
1386	0.1336641397
1387	0.1335740553
1388	0.133522879
1389	0.1334280933
1390	0.1333364082
1391	0.1332524821
1392	0.1331544998
1393	0.1330510327
1394	0.132945362
1395	0.1328252712
1396	0.1327013894
1397	0.1326617875
1398	0.1325578626
1399	0.1324684463
1400	0.1323898741
1401	0.1323309407
1402	0.1322881923
1403	0.1321647211
1404	0.1321126863
1405	0.1320193796
1406	0.131974787
1407	0.1319082998
1408	0.1318127232
1409	0.131766271
1410	0.131692516
1411	0.1316124829
1412	0.1315055903
1413	0.1314278969
1414	0.13138012
1415	0.1312656734
1416	0.131180155
1417	0.1311063101
1418	0.1310419987
1419	0.1309767938
1420	0.1308984256
1421	0.1308412751
1422	0.1307775617
1423	0.1307141647
1424	0.1306310802
1425	0.1305657549
1426	0.1304872112
1427	0.1304228096
1428	0.1303483955
1429	0.1302830153
1430	0.1302254531
1431	0.1301760391
1432	0.1300858469
1433	0.130045593
1434	0.1299818147
1435	0.1298981938
1436	0.1298384899
1437	0.1297589326
1438	0.1297060904
1439	0.1296361386
1440	0.1295258795
1441	0.1294862108
1442	0.1294340426
1443	0.1293080448
1444	0.1292586719
1445	0.1292004502
1446	0.1291290431
1447	0.1290543194
1448	0.1290216363
1449	0.1289536619
1450	0.1289135819
1451	0.1288025461
1452	0.128735063
1453	0.1286533994
1454	0.1285963638
1455	0.1284831839
1456	0.1283806142
1457	0.128288856
1458	0.1282520505
1459	0.1281853466
1460	0.1280937778
1461	0.1280050702
1462	0.1279578503
1463	0.1279237282
1464	0.1278939313
1465	0.1278488294
1466	0.1278033009
1467	0.127760047
1468	0.127686822
1469	0.1276084273
1470	0.1275432243
1471	0.1275075425
1472	0.1274830129
1473	0.1273936751
1474	0.1273637919
1475	0.1273157744
1476	0.127185242
1477	0.1271027484
1478	0.1270746018
1479	0.1269637136
1480	0.1269102748
1481	0.1268461748
1482	0.1267702034
1483	0.1267039744
1484	0.1265966014
1485	0.1265436779
1486	0.1264525845
1487	0.1263804315
1488	0.1262858627
1489	0.1261842525
1490	0.1261177427
1491	0.1260273319
1492	0.1259660547
1493	0.1258867324
1494	0.1258315168
1495	0.1257831858
1496	0.1257302193
1497	0.12562437
1498	0.1255547426
1499	0.1254702461
1500	0.1254261406
1501	0.1253941608
1502	0.1253053488
1503	0.1252469289
1504	0.1251847784
1505	0.125087734
1506	0.125038087
1507	0.1249595129
1508	0.1248481178
1509	0.1247593926
1510	0.1247025696
1511	0.1246366477
1512	0.1245566176
