iter	Passed	Remaining
1297	3342	1807
1298	3345	1805
1299	3347	1802
1300	3349	1799
1301	3352	1797
1302	3355	1794
1303	3358	1792
1304	3360	1789
1305	3362	1787
1306	3365	1784
1307	3367	1781
1308	3369	1778
1309	3372	1776
1310	3374	1773
1311	3376	1770
1312	3378	1767
1313	3380	1764
1314	3383	1762
1315	3385	1759
1316	3388	1757
1317	3390	1754
1318	3392	1751
1319	3394	1748
1320	3397	1746
1321	3399	1743
1322	3402	1740
1323	3404	1738
1324	3406	1735
1325	3409	1732
1326	3411	1730
1327	3413	1727
1328	3415	1724
1329	3418	1721
1330	3420	1719
1331	3422	1716
1332	3425	1713
1333	3427	1711
1334	3429	1708
1335	3432	1705
1336	3434	1703
1337	3437	1700
1338	3439	1698
1339	3442	1695
1340	3444	1692
1341	3446	1690
1342	3448	1687
1343	3451	1684
1344	3453	1681
1345	3456	1679
1346	3458	1676
1347	3461	1674
1348	3463	1671
1349	3465	1668
1350	3468	1666
1351	3470	1663
1352	3472	1660
1353	3475	1658
1354	3477	1655
1355	3479	1652
1356	3481	1649
1357	3484	1647
1358	3486	1644
1359	3488	1641
1360	3491	1639
1361	3493	1636
1362	3495	1633
1363	3498	1631
1364	3500	1628
1365	3502	1625
1366	3505	1623
1367	3507	1620
1368	3510	1617
1369	3512	1615
1370	3514	1612
1371	3516	1609
1372	3519	1607
1373	3522	1604
1374	3524	1602
1375	3527	1599
1376	3529	1596
1377	3532	1594
1378	3535	1591
1379	3537	1589
1380	3539	1586
1381	3541	1583
1382	3544	1581
1383	3546	1578
1384	3549	1575
1385	3552	1573
1386	3554	1570
1387	3556	1568
1388	3559	1565
1389	3561	1563
1390	3564	1560
1391	3566	1557
1392	3569	1555
1393	3571	1552
1394	3574	1550
1395	3576	1547
1396	3578	1544
1397	3581	1542
1398	3583	1539
1399	3586	1536
1400	3588	1534
1401	3590	1531
1402	3593	1528
1403	3595	1526
1404	3598	1523
1405	3600	1521
1406	3602	1518
1407	3605	1515
1408	3607	1513
1409	3610	1510
1410	3612	1508
1411	3615	1505
1412	3617	1502
1413	3620	1500
1414	3622	1497
1415	3624	1494
1416	3627	1492
1417	3629	1489
1418	3632	1487
1419	3634	1484
1420	3636	1481
1421	3639	1479
1422	3642	1476
1423	3644	1474
1424	3646	1471
1425	3649	1468
1426	3652	1466
1427	3655	1464
1428	3658	1461
1429	3661	1459
1430	3665	1457
1431	3668	1454
1432	3671	1452
1433	3674	1450
1434	3678	1448
1435	3682	1446
1436	3685	1443
1437	3688	1441
1438	3691	1439
1439	3695	1437
1440	3698	1434
1441	3702	1432
1442	3705	1430
1443	3709	1428
1444	3712	1425
1445	3715	1423
1446	3719	1421
1447	3722	1419
1448	3725	1416
1449	3734	1416
1450	3740	1415
1451	3743	1412
1452	3746	1410
1453	3752	1409
1454	3755	1406
1455	3759	1404
1456	3763	1402
1457	3767	1400
1458	3770	1398
1459	3773	1395
1460	3777	1393
1461	3781	1391
1462	3784	1388
1463	3787	1386
1464	3790	1384
1465	3793	1381
1466	3796	1379
1467	3799	1376
1468	3802	1374
1469	3805	1372
1470	3809	1369
1471	3812	1367
1472	3815	1365
1473	3819	1362
1474	3823	1361
1475	3827	1358
1476	3830	1356
1477	3833	1354
1478	3837	1351
1479	3840	1349
1480	3843	1346
1481	3846	1344
1482	3849	1342
1483	3853	1339
1484	3856	1337
1485	3859	1335
